========================================
PeerTalk Performance Test Partner
Version: 1.0.0
Mode: echo
========================================

Initializing PeerTalk...
Starting discovery on port 7353...
Starting TCP listener on port 7354...
Running until Ctrl+C...

[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[ECHO] 4600 messages echoed
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[STATUS] 140 sec: peers=4, msgs=4658, connected=yes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[ECHO] 4700 messages echoed
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[ECHO] 4800 messages echoed
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[ECHO] 4900 messages echoed
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[ECHO] 5000 messages echoed
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[DISCOVERED] Peer 2: "MacThroughput" at 10.188.1.213:7354
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[ECHO] 5100 messages echoed
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[STATUS] 150 sec: peers=5, msgs=5117, connected=yes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 1024 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
[MESSAGE] From peer 1: 2048 bytes
